뉴스 제목	댓글 내용	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	이 나라 대통령이라면서 눈에는 북한만 보이고 머리속에는 정은이 뿐인갑네	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	김정은일당들과 협력하려고 했던것부터 잘못된 일이었어	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	난 북한놈들 꼴도 보기싫어생떼쓰는인간들 문빠 민주노총과 북한애들	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	대통령 한명 잘못뽑아서 온나나가 풍지박살나는구나 국민들은 개고생하고	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	그지 미사일 수없이 날리고 전방초소 조준사격하며 정은이가 노력많이 했지	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	한국을 짱깨 공산당에 파는거처럼...대북사업단...지분의 대부분이 짱깨 공산당의 것...북한도 팔아 넘겨 한반도를 짱깨 공산화 하려했던...민족의 배신자들은 곧 처분을 받을꺼다...그래서 북한도 네들이 싫다고 하더라...짱깨 매국노 빨갱이들...ㅎ	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	정말 한심하다못해 딱하다맨날 뜬구름잡는소리만 하지말고 상황에맞는 맥잡는 소리를 해라!! 못하나?이래도 문재인 지지하는사람들은 어떤생각인거에요?	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	같은 국민인 야당과 1인 독재자를 바라보는 마음과 눈빛이 어찌 그리 반대이신가요? 그런 넓은 포용력이라면 야당도 따스하게 안아주고 협치를 이끌어내셔서 부국으로 갈수 있을듯 합니다. 제가 보기엔 김정은은 대통령님을 이용할뿐이지 절대 호의적이지 않습니다. 승자의 미덕과 배려로 국민통합 이끌어주세요.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	미,북에 운전자 노릇 제대로 못하고, 단독으로 대북제재도 못 푸니까~~~대북 경협이고 뭐고 헛소리 하지 말고 미국 몰래 돈이나 상납하라는 것	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	항복하고 만세부르고 갖다줘라.냉면을 같이먹던.짜파구리를 정은이 남매랑 먹든 관심없다..정말 면상 보기싫다	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	한나라 대통령이 되서는 몇번 보지도 않은 김정은에 대해서는 그리 잘 알고 파악하면서 우리나라 국민들의 마음은 왜 못 헤아리냐 어느나라 대통령인지	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	정은이한테 구라친게 뽀록나는구먼  ㅋㅋㅋ	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	하는소리마다 왜이리도 미운짓만하는지 모르겠네요....	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	ㅋ 북한일에 ㅈㄴ 관심많아 미향이부터좀 어떻게해줘~~	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	아주 비굴하게 구걸을...	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	애처롭다~짝사랑~	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	도데체 어디까지 비굴하게구는모습을 봐야하나..화난다 이런게 대통령이라는게	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	윤미향 기사 쏙 들어가고 북한 기사 도배되고 있다. 북한 지령인가	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	정신은 어디다 두고 저런 소릴 하는지. 북한의 위협적 발언에 고작 한다는 말이 그것인가? 협박 받는 국민의 자존심은 그냥 자루에 쳐 넣고 듣고만 있어야 하나?	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	오줌똥을 질질싸는구나~~정신없지 저정신이있겠니 이게 나라냐~~~아침부터  열나네 시부탱~~	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	지랄로 풍년이다 지조상이 북출신이라  그런지  고향이  그립냐	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	이 말을 어떻게 생각해야 되는건지. 어이가 없다.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	멍청한줄 알았는데. 지금보니 지목소리다저거.최근 골수사회주의자 발언을 계속해대고있다. 나는 주사파의 허수아비정도로 생각했는데. 나 진짜 이제 확실해짐.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	기가막힌다  북한을 믿어  김정은이 무슨노력을 했다는거지 문재인 치매 맞구만	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	이쯤되면 문재앙 정신병 검사받아야됨	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	욕처먹고도 아직도 그렇게 판단이 안 될까?아부하려고 작심했네.탄핵시켜라.이게 대통령이냐?	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	문재인 OUT탄핵가자 안보에데한 책임지고	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	눈물난다 눈물나 주인한테 버림받은개마냥 우리주인님은 돌아오실거야 하는게ㅋㅋ	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	정말  요즘들어 노답이 넘  많다 슬픈현실에 망막함 ㅉㅉ	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	유체이탈화법의 최종단계네	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	문재인, 생각하면 생각할수록 보면 볼수록 그냥 바보같다는 생각밖에는.......	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	와 일본한테 하는거랑 북한한테 하는거랑 완전달라. 이재용한테 하는거랑 윤미향한테하는거랑 다른것처럼. 소름.소름.소름	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	평화를 바라는건 남한뿐이구요, 북한은 돈을 원하죠.. 세상사람 다 아는걸 정작 우리 대통령이 모르시네 ㅜㅜ	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	뭐가 저리 급하지? 간첩들 업무 due  date가 있나?	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	죄인아 이정도면 너병이야	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	내부의 적 문재앙을 제거하는 것이 먼저요, 북한은 그 다음이다	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	개뿔한반도 정세 전환하려는 척을 한거다.아마추어 초딩들아 ㅋㅋ 제재좀 풀어보려고 쇼한거야	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	저 돼야지새끼가 무슨 결단 노력을햇다는것지  바보아니야	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	그렇게 욕처먹어도 ㅋㅋㅋ 좋다고 혼자 짝사랑을 하네 ㅋㅋ 진짜 한결같아 애잔하다 재인아	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	달타령 ㅋㅋㅋㅋㅋㅋㅋ. 핵돼지도 싫어한다. 냉면 주방장한테도 욕처먹고.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	이정도 국가적 수모를 당한 것을 간과해서는 안된다 미래를 위해 아마..이번 정권에 전쟁은 불가피 해보인다... 최고의 방어는 공격이다.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	이제 우리나라는 가망이 없나봐...	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	오로지 머리속엔 북한뿐이네.대한민국 국민들은 살기 힘들어 자살하고 그러는데!	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	이정도 되면 북한이나 중국에 약점이 잡혔거나. 아님 진짜 그냥 등신이거나..	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	김정은 말을 믿뉘? 믿는다고 하자, 미국보고 어쩌라고? 북한핵무기 인정하고 경제제재 풀라고? 이딴 게 대통이니...	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	주종관계에 따라 정은이 앞에 무릎을 꿇고 삼배고두례의 예를 갖췄어야... 했다. 노예는 그런다.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	★문빨갱이 드디어 본색을 드러내네...	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	"한반도 정세를 전환하고자 한 김정은 위원장의 결단과 노력을 잘 안다"  정세 전환을 위한 결단이 핵 포기 등 비핵화인가? 최근 외신은  핵무기가 더 많아졌다는데 무슨 결단과 노력을 했다는 것인가. 보이는 것을 보는 것이 아니라 보고 싶은 것만 보는가?	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	개 신발진짜 이 빨게이 공산당좀 잡아가라	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	멍청한 늙은이 등쳐먹고 인간백정김정일의 유훈을 따라 남한을 적화통일하려고 했지,, 뭔 개소리냐?	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	아니...가만히 생각해보니 북한에 쟤들은 남북간에 뭘 노력했나..?? 우리가 무슨 해코지를 한게 있나...??원래는 핵을 포기하고 폐기하는게 목적이지 않았나....??근데 지금 뭐여.....똥 싼놈이 성내는 격이에...ㅎ	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	단단히 미쳤네..북한 인귄문제 하나 말하지도 못하고 핵폭탄 하나 말하지돛못하고 냉면만 쳐묵쳐묵 했던 문씨가 정은이의 공고 치적을 풀어내네...	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	고립된 경제와 아사직전인 인민들 문제로 언제든 벌어질수 있는 체제붕괴등 죽고사는 일이 걸린 정은이는 감성적으로 현국면을 풀어 갈 여유가 없을 걸? 이걸 알면서도 감성적으로 대북관계를 풀려고 하는건가?	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	뭐가 무서워서 맨날 살살 기냐?	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	참....욕하기도 지친다	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	노력은 당연히 했쥐...살아남으려고...	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	어이가 없내 하노이 회담 결렬된 이유가 뭔지 아냐? 빨갱이가 핵시설 5개 중 1-2개만 철거 한다고 해서 트럼프가 5개 철거하면 도와주겠다고 했다. 미국이 잘못한 거냐? 근데 빨갱이들은 미국이 결렬 시켜서 북한이 화났대. 이게 무슨 소리지? 2개 철거하고 도와주고 경제 발전하면 3개는 어떻게 하려고 그러냐 말 듣겠냐? 이란처럼 말 안듣겠지. 니그로 보다 못한 빨갱이들아	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	우리대통령은  좀 모자라는자 같아 가슴아프다  어찌 상욕을 그리도 얻어먹고도  대호하자고하냐 가슴아프다 지도자가  이모양이니 나라가 국민들이  불쌍하다	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	상대가 싫다는데도 자꾸 추근거리면 스토커라고 하지 않나.문대통령 님 제발 이제 포기하세요.북 더러 비핵화 하라는 것은 곧 체제를 포기하고 차우세스쿠나 카다피처럼 되라는 것과 같은 말인데 대통령님 같으면 그렇게 하시겠습니까.답답합니다.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	뭘 이렇게 북한에 목메달고 있는건지...지금 당장 눈앞에 당면해 있는 사회 경제 문제가 산더미인데...	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	얼마나 콩 깍지가 씌였으면 냉면 처묵고 주방장 한테 처발리고도 정신 못 차리네. 아예 체면도 존심도 없구먼.  코로나로 전 국민이 어렵게 살고 있구먼 그러고 싶을까.어휴 한 숨만 나온다	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	전쟁나면 제일 잃는것 많은게 누구냐 ~ 김정은이지 ~ 인민은 굶어 죽어도 정은이는 손자까지 세계 최고 부자로  잘 살수 있다 ~ 진짜 전쟁하기 싫은건 정은이다 ~ 전쟁나면 1주일 안에 북한에 전력 90%는 박살난다 ~ 그럼 카다피 후세인하고 다를게 없는게 되는거다 ~	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	냉면한그릇 처    먹으면 사람이 이리미      치나?ㅋㅋㅋㅋㅋ	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	국민청원 " 전쟁 한번 합시다 " 우리나라 국민들은 죽을 준비가 잘 되어있습니다. 아파트에 목메고,  학연, 지연, 혈연, 당파 싸움에 .... 이참에 시원하게 쟁 한번 합시다^^ 선빵 날립시다^^	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	누구보다 평화를 위해 애쓰시는 울 대통령님 지지하고 응원합니다 한반도의 평화를 해치려는 세력들은 무슨 정신 머리인지	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	이정도면 스토커다	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	쫄보가 쫄아가지고~~	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	얼마를 퍼 줬는데 무능한 문재인 적어도 하나 줄때는 뭐 하나라도 보장이나 약속을 받아내라 외교나 딜의 기본도 모르고 대통령 자리에 앉아서 한심 그 자체	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	역시 뻘갱이피섞인 종자들은 언제나 북한생각이구나...	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	김정은을 믿는다는 자체가 넌센스  북한애들은 믿을수가 없는데 왜 자꾸 그들을 믿으려 하는지?ㅠㅠㅠ	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	이기 미틴거가 모자란거가?삐라는 핑계일뿐...핵무기 완성해놓고 다시 원위치 하는거 모르냐?	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	요사스러운 국수를 처 먹은 겁니까? 아님 요사스러운 냉면을 처 먹은 겁니까? 자꾸 요사스러운 말씀을 하시니 국민이 요사스럽게 헸갈립니다.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	네빌 체임벌린 영국총리 "유럽 대륙 정세 전환하려고 했던 히틀러의 결단·노력 잘 안다." 이완용 "대동아공연권 정세 전환하려고 했던 도조히데키의 결단·노력 잘 안다." 문재인 넌 곱게 죽지 못할 것으로 예측한다. 고통속에서 지옥불에서 타죽길 빈다. 레알 악마..	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	나는 문재인보다 문재인 지지하는 인간들이 더 싫어 이유없이 그냥 잘 한데	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	아니 왜 우리한테 지라아알이야???? 방귀 뀐 넘한테 성을 내라구 이 양반아!!!! 한반도 평화약속을 뒤로 돌린게 대한민국 국민이냐구 이 양반아???? 허구헌날 삶은 소대가리, 똥싸개, 냉면 쳐 먹을때만 간사를 떠는 넘 어쩌구저쩌구 소리 들으면서 기분 나쁜 건 알겠는데, 그런데 왜 우리한테 지라아아알이야 이 양반아???? 김여정이한테는 왜 찍소리 한번 못하는데 왜???? 어디서 뺨 맞구 우리한테 지라아아아알을 하구 있어?????	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	망자의 결단, 노력	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	핵이 그대로인데 뭔 결단과 노력? 같이 좀 압시다. 뭔 노력을 했는지	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	와 진짜 ㅋㅋ 눈귀가리고 아웅하겠다는 소리 아니야??	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	돼지가   비웃는다 ᆢ소대갈  ㅂㅅ 이라고 ᆢ	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	중국몽을 함께한다고 말할때와 베트남 공산화 됐을때 환영할때부터 알아봤다	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	최근에, 베트남, 북한 보면, 공산주의 독재하는 국가는 절대로 신뢰할 수 없다는 걸 깨닫게 해주네요.  안타깝습니다.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	바본지 또라인지? 이해가 안가는 작자네..	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	정은아! 대한민국에서 거짓말 제일 잘하는 사람이 누군지 알지?	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	지도자가 북한 눈치나 실실보고 알아서 기는데 과연 우리 대한민국 군대의 군기가 있겠나?  나라꼴이  슬퍼서 말이 안나온다.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	아직도 꿈을 못 깨니 큰일이다..	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	아니 뭘 알아? 궁예냐? 아무것도 한 게 없는데도 보인다는 걸 보니 이제 조만간 방귀 뀐 놈한테 누군인가 그러면서 철퇴를 내리는 거냐? 이건 진짜 역대급 치매 인증 샷이네.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	야야 ㄱ 소리 그만좀해라 제발.... 뭘했다는거야 폭탄만 쐈는데......	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	일개 식당 주방장이 목구멍으로 국수가 넘어가냐 문재앙 이런소리 들어도 아무말 못하는 벙어리냐 국내에서는  한줌도 안되는 권력으로  비정상을 정상으로 권력을 휘두르면서 똥돼지새끼한테는 한마디도 못하냐 권불 10년이라고 문재앙도 얼마 안남았다 당장 입법부 사법부 행정부 (북방부포함) 정상으로 돌려놓기 바란다 특히 사법부 이게 재판이냐 없는죄도 만들어 처벌하는 사법부 말이다 이거 전부 문재앙 당신 탓이잖아  국민이 개돼지로 보이냐 개돼지도 있겠지	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	핵과 미사일 포기 0.000000001% 도 안했는데 저 북도야지가 무슨 노력을 했냐??	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	정은이 앞에만 서면  작아지는 문제인국민의 자존심은 팔아먹고무능한 지도자임을 스스로 인정하는 꼴이란	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	진중권씨 말이 맞는것 같아 써준 거 보고 읽는다고~뭐라 반론도 비판도 안나오고 그냥 웃음만 나온다.기사보고 그냥 크게  웃는다~ㅋㅋㅋㅋㅋ	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	이건 참... 이래서 좌파가 집권하면 안댜.. 충칼을 빨갱이가 아니 국민들에게 휘둘르네.. 허참	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	이놈이 빨갱이에게 한거 일본에게 했으면 이미 동맹 넘어선 무언가 됬을듯	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	하나만 딱 묻자!지금 통일하면 대한민국에 도대체 어떤점이 좋은지 말좀 해주라.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	그런 되지도 않는 약속을 두고, 둘이서 장난한 것을.  합의? 약속?  하긴 둘 다 제정신이 아니지.문구라가 다스리는 이 나라가 아깝다.  정은이가 북한을 다스린다는 것도 웃기는 거고.한 낱 한 시에 둘 다 싹 하고 사라진다면 더 나을 거란 생각이다. 그저 구리치기에 여념이 없는 문구라는 8천만 겨레를 내세우며 또다시 선동질을 하고 있다.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	대가리 존나 깨지긴햇네 ㅋㅋ	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	북미간의 문제지. 서로 약속을 안지키고 상대방이 지키기만을 요구하고 주장했지. 그러니 비핵화가 될 턱이 없고, 로켓맨과 늙다리는 계속 하던 대로 하고...  이게 한반도의 팔자여.긴장유지 무기장사 쭈욱 그렇게 가자는 거지. 정은이도 애비가 하던 짓을 물려받아 이런 꼬라지로 사는 거구. 이제 KF-X만들어서 거기에 핵무기를 달자. 수소탄도 만들어 달고. 생물무기로 개발해서 그간 우리 역사에 당한 보상을 해 주자. 현무4에 생물무기 달아서 앞으로 집적대는 눔이 있으면 쏴 갈기자. 우리 민족만 살면 된다.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	180석이 말이 안되는 이유다 이게	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	김정은이 다리사이로 기라고 해도 설설 잘 기어들어갈듯.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	얼 빠진 새@끼	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	그렇게 국민세금으로 갖다 바쳐서  바뀐것이  하나없는데  ... 사비로 상전  통치자금 지원하시길...	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	G라   ~ ㄹ . 에효....문씨 정신 좀 차리지? --- 아니 제정신인데, 다  알면서도 우기는거 같음.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	ㅋㅋ조선시대 내시도 이렇게까지는 안할듯 ㅜㅜ	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	제일 궁금한거~ 삶소대가 잘 한거??  또 북괴가 평화를 위해 노력한게 뭐?? 말해봐라 대깨들아!!	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	김정은의 평화는 전략 전술적 기만행위인데 일국의 지도자가 그것을 믿고 호소하는 모습이 참으로 딱하고 안타깝다. 평화는 구걸한다고 얻어지는 것이 결코 아니다.  국민이 단결 단합된 힘을 가져야 한다. 으르렁거리는 적의 먹이감이 될 지경인데도 우리사회는 분열된 지도자들과 지지자들이 서로 물고 싸움질하고 있다.	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	문어벙 쩝쩝이 이색휘 때문에 조만간 imf나게 생겼네...안그래도 외놈들 대거 이탈중인데... 쓰볼 동사무소 가면 대민업부 보는 공무균새기...민원인하고 기싸움하고...토지대장이 집주인 이름하고하고 다르다고 전입세대 안떼줌...사실은 집살때 집주인이 냈던 취등록세  조회가 가능함... 세금을 ㅈ나게 걷을게 아니라 잘 쓰는게 문제다. ㅆ 문어벙 쩝쩝 수ㅐ갸...근혜누님이 그리운 날이다. 공무원연금 개혁. 공기업 개혁...	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	이건 참 뭔가 말이 안된다. 뭐냐 이건 도대체?	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	너무 얍실하다 한마디에 쫄아사 샤바샤바 되는게 어케 대통령 됐지 저런사람이...	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	남은 2년여... 진정 못기다리겠다....	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	정으니 얼굴보니 통일 안하고싶은데 극혐ㅋ	
문 대통령 "한반도 정세 전환하려고 했던 김정은의 결단·노력 잘 안다"	ㅉㅉㅉ~文 "나와 김정은 북한 국무위원장이 8000만 겨레 앞에서 했던 한반도 평화의 약속 뒤로 돌릴 순 없다"다르게 말하면은 영원한 호구 물주 노릇하겠다고 선언한것이란다,그것을 문씨는 평화약속이라고 믿은것이고 ,그동안 정은이가 확실하게 북한의 비핵화를 선언한적이 있었는가,없었다 착각의 늪에서 깨어나오도록 하거라,떄론 강하게 나가는것이 도움이 될때가 있단다,문씨처럼 물주호구노릇은 변하는게 없단다,강약 조절을 한 문견들이 없고 그냥 변견들 뿐이란다,이번기회에 문씨네 변견들 모조리 퇴출시키고, 제대로 북이아닌 정부 일할 인간으로바꿔라	
